id,category,videoCount,hiddenSubscriberCount,subscriberCount,viewCount,description,descriptionCharCount,keywords,keywordsCount,topicCategories,topicCount,country,madeForKids,publishedAt,videoIds,disturbingCount,suitableCount,suitableRatio,madeForKidsRatio,madeForKidsVideosCount,madeForKidsDisturbing,instagram,twitter,facebook,spotify,twitch,patreon,vk,plus.google,play.google,steam,myspace,merchandise,kids,animation,funny,toys,cartoon,fun,children,cartoons,comedy,nursery rhymes,Entertainment,Film,Lifestyle_(sociology),Music,Hobby,Video_game_culture,Action-adventure_game,Television_program,Action_game,Role-playing_video_game
UCE76CBkDX591pxzps6bySOw,suitable,459,FALSE,13800000,4421991838,"Hello! My name is Polina. I'm eight years old. I love to travel with mom and dad, and I love toys. I like unpack  different boxes to find out what is inside.
On my channel you will see a lot of interesting video about my life and travels. Also you can see educational videos. 
Please Subscribe, rate and leave comments.  Enjoy my videos.
Subscribe:: http://goo.gl/HAcZ9y
https://www.youtube.com/c/SuperPolina?sub_confirmation=1",359,"['best youtube channel', 'для детей', 'video for kids', 'Super Polina', 'pretend play', 'for kids', 'baby song', 'kids video', 'family friendly', 'learn new skills', 'new words', 'abc']",12,"['Lifestyle_(sociology)', 'Entertainment', 'Hobby']",3,US,TRUE,2014-07-08T13:34:05Z,"[{'classification_label': 'suitable', 'channelId': 'UCE76CBkDX591pxzps6bySOw', 'id': 'td9w1kV-PGE', 'publishedAt': '2017-01-19T06:59:37.000Z', 'madeForKids': True}]",0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
UCCKl-Kp_1pCyrdGaArNMx8A,suitable,2193,FALSE,252000,154001532,CAMS REVIEWS STUFF,16,"['lol surprise dolls', 'lol dolls', 'lol surprise', 'lol', 'dolls', 'family friendly', 'reviews', 'fun', 'toy', 'reviews']",10,"['Entertainment', 'Lifestyle_(sociology)', 'Hobby']",3,US,N/A,2016-05-10T18:38:39Z,"[{'classification_label': 'suitable', 'channelId': 'UCCKl-Kp_1pCyrdGaArNMx8A', 'id': 'QK225ddKq4Q', 'publishedAt': '2018-09-17T22:57:14.000Z', 'madeForKids': True}]",0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
UCByBXiL8TC7atFvIuNC95Hg,suitable,1611,FALSE,9500000,4172360103,"Welcome to 'DuDuPopTOY' on YouTube Channel.
We are play with various toys and make fun story.

You can find worldwide toys at 'DuDuPopTOY'.

Like our movie and subscribe our YouTube channel for latest update. 
Leave a comment on our YouTube page after watching our show. 
Your comments really important to us. 

Hope you can enjoy our 'DuDuPopTOY' YouTube channel.
Thank you.",309,"['dudupoptoy', 'toys', 'kids', 'children', 'animation', 'hero', 'robot', 'fun']",8,"['Entertainment', 'Hobby', 'Lifestyle_(sociology)']",3,KR,N/A,2016-05-05T06:59:54Z,"[{'classification_label': 'suitable', 'channelId': 'UCByBXiL8TC7atFvIuNC95Hg', 'id': 'BvxibknSOHA', 'publishedAt': '2018-09-14T22:00:00.000Z', 'madeForKids': True}]",0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0
UC8JT4z4HMQt4ECORT6AxUlQ,suitable,153,FALSE,861000,307500707,"Welcome to SpideyFit - where cosplay meets fitness. Watch my workouts, Spider-Man costume reviews and vlogs to get inspired to become your own superhero. Videos uploaded every other week.",159,"['spideyfit', 'spiderman', 'spider-man', 'marvel', 'cosplay', 'therpcstudio', 'reallife', 'fitness', 'bodyweighttraining', 'strengthtraining', 'superheroes', 'cosplaycouple', 'athomeworkouts', 'stunts', 'flips', 'handstands', 'parkour']",17,"['Physical_fitness', 'Hobby', 'Lifestyle_(sociology)']",3,US,FALSE,2015-04-06T23:08:23Z,"[{'classification_label': 'suitable', 'channelId': 'UC8JT4z4HMQt4ECORT6AxUlQ', 'id': '86g0rHqAZSA', 'publishedAt': '2015-06-20T03:09:53.000Z', 'madeForKids': False}]",0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
UCtlth0w7_mYqpHPViMhQ99Q,suitable,789,FALSE,7190000,5127707441,"Welcome to the world of Oddbods!

Oddbods take a look at everyday life through the eyes of seven distinct personalities, all bundled up in bright furry suits.  With an appetite for love, laughter, destruction and drama,  prepare yourself for anything and everything.

» There's a little odd in everybody! «",253,"['cartoon', 'cartoons', 'desenho animado', 'one', 'animation', 'kids', 'programme', 'tv', 'show', 'funny', 'episode', 'episodes', 'full episode', 'movie', 'full movie', 'oddbods cartoon', 'odboods', 'odbods', '毛毛頭', 'اودبودز', 'Оддбодики', 'odbuds', 'en espanol', 'en español', 'odd bods', 'fuse', 'newt', 'bubbles', 'jeff', 'zee', 'pogo', 'slick', 'capitulos completos', 'oddbos', 'oddbo', 'odbots', 'bumeran dibujos animados', 'Cartoons', 'cartoons for children', 'dibujos animados', 'cartoons for kids', 'funny videos', 'oddbods full episodes', 'oddbods', 'One Animation', 'oddbods toys', 'oddbods song', 'oddbods new', 'oddbods movie', 'oddbods pranks', 'oddbods christmas']",51,"['Entertainment', 'Television_program', 'Humour', 'Film']",4,US,TRUE,2014-01-06T04:49:10Z,"[{'classification_label': 'suitable', 'channelId': 'UCtlth0w7_mYqpHPViMhQ99Q', 'id': 'O6D1KJZ4zZE', 'publishedAt': '2018-08-07T12:04:11.000Z', 'madeForKids': True}]",0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
UCDLHh9rTYYJZzoYA1vaNN2w,suitable,548,FALSE,3790000,1317844586,"Bienvenidos a mi canal FunKeep Art, es un canal donde aprenderás a dibujar y pintar. 

Suscribete a nuestro canal . ¡¡Es gratis!!
https://tinyurl.com/ycqlgz4f",134,"['FunKeep Art', 'Arte Para Niños', 'Dibujos', 'Como Hacer', 'Como Dibujar', 'Aprende Colores', 'Color', 'Aprende Colorear', 'Pintar', 'Dibujar', 'Coloring', 'aprende a dibujar', 'gracioso', 'chistoso', 'colores', 'didactico', 'dibujar', 'dibujo basico', 'aprende a dibujar', 'aprender los colores', 'aprendiendo colores', 'para niños', 'para niñas', 'colores basicos', 'video educativo', 'aprende a dibujar', 'dibujo basico', 'como dibujar', 'arte infantil', 'arte para niños', 'pasatiempos para niños', 'niños creativos', 'clase de dibujo']",33,"['Lifestyle_(sociology)', 'Hobby']",2,N/A,TRUE,2015-07-31T21:05:31Z,"[{'classification_label': 'suitable', 'channelId': 'UCDLHh9rTYYJZzoYA1vaNN2w', 'id': '5uNvTPRkOmo', 'publishedAt': '2017-06-03T23:45:24.000Z', 'madeForKids': True}]",0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
UCAOtE1V7Ots4DjM8JLlrYgg,suitable,854,FALSE,22400000,14710276317,"Peppa lives with her mummy and daddy and her little brother, George. Her adventures are fun, sometimes involve a few tears, but always end happily.


Welcome to the Official Peppa Pig channel and the home of Peppa on YouTube! We have created a world of Peppa with episodes and compilations to keep even the most dedicated Peppa fans happy. Enjoy and don't forget to subscribe!",310,"['peppa pig', 'peppa pig english episodes', 'peppa pig full episodes', 'peppa', '#peppapig', '#peppa', 'peppa pig english', 'pepa pig', '#peppapigenglish', 'peppa pig peppa pig', 'pig', 'pig peppa pig', 'peppa pig song', 'pepper pig', 'peppa pig in english', 'peppa pig live', 'papa pig', 'peppa pig christmas', 'peppapig', 'peppa pig new episodes', 'peppa pig new', 'peppa pig songs', 'peppa pig official', 'pepap pig official channel', 'peppa pig live stream', 'peppa 2020', 'peppa pig live', 'peppa pig', 'pipapeg', '페파피그 영어', 'peppa pig halloween', 'peppa pig cartoon']",32,['Music'],1,US,TRUE,2013-10-09T13:07:35Z,"[{'classification_label': 'suitable', 'channelId': 'UCAOtE1V7Ots4DjM8JLlrYgg', 'id': 'MxI-Ukl-EMs', 'publishedAt': '2018-02-06T06:00:00.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCAOtE1V7Ots4DjM8JLlrYgg', 'id': 'LIQ-bcXeqiU', 'publishedAt': '2017-09-06T14:00:02.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCAOtE1V7Ots4DjM8JLlrYgg', 'id': 'DGbF2bHi6kc', 'publishedAt': '2018-02-12T10:16:43.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCAOtE1V7Ots4DjM8JLlrYgg', 'id': 'VLLeFWviAq8', 'publishedAt': '2017-11-11T06:00:01.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCAOtE1V7Ots4DjM8JLlrYgg', 'id': 'jy7gGQlo82E', 'publishedAt': '2017-09-09T05:00:03.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCAOtE1V7Ots4DjM8JLlrYgg', 'id': 'mkX_jQDQhC8', 'publishedAt': '2019-04-02T05:00:03.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCAOtE1V7Ots4DjM8JLlrYgg', 'id': 'E8_7jCnTw3A', 'publishedAt': '2019-02-21T06:15:01.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCAOtE1V7Ots4DjM8JLlrYgg', 'id': 'VXF6089Fuvo', 'publishedAt': '2019-02-28T06:15:01.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCAOtE1V7Ots4DjM8JLlrYgg', 'id': 'QxNr3sT1wF8', 'publishedAt': '2019-01-08T06:00:02.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCAOtE1V7Ots4DjM8JLlrYgg', 'id': 'F8OfNYeVEgw', 'publishedAt': '2019-02-09T06:00:00.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCAOtE1V7Ots4DjM8JLlrYgg', 'id': 's3RSUZFoCTs', 'publishedAt': '2019-01-26T06:00:02.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCAOtE1V7Ots4DjM8JLlrYgg', 'id': 'CGKssx-dmgI', 'publishedAt': '2019-04-04T05:00:00.000Z', 'madeForKids': 'uknown'}]",0,12,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
UCey_5HjnJ1EYI7k-_bjVFTg,suitable,566,FALSE,3290000,874320847,"Hi kids! We are Lika, Mark, Andrew and their mother! We like to make new and interesting videos for you kids!",89,"['kids', 'pretend play with', 'for kids', 'funny story for kids', 'малыши', 'малыши хотят играть', 'дети играют с мамой', 'играть с мамой', 'забавные истории для детей']",9,"['Entertainment', 'Lifestyle_(sociology)', 'Hobby']",3,UA,TRUE,2016-08-21T21:09:25Z,"[{'classification_label': 'suitable', 'channelId': 'UCey_5HjnJ1EYI7k-_bjVFTg', 'id': 'RSPNac3-LD8', 'publishedAt': '2018-06-17T09:02:15.000Z', 'madeForKids': True}]",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
UC66qTRH20AvahadBgw5YYyQ,suitable,1012,FALSE,5540000,1959242524,"Hi Guys, it's Mary and Izzy! 
We love to make SLIME!!! We make Giant slimes all the time! We love to make all different kinds of slime! We make fluffy slime, crunchy slime, clear slime, jiggly slime, and more!  We also do fun challenges, DIY videos, vlogs, and more!. We upload funny videos every week. Make sure to subscribe so you don't miss a video!

Business email: Lifewithbrothers1@gmail.com",327,"['SLIME', 'HOW TO MAKE SIME', 'DIY SLIME', 'SQUISHIES', 'CHALLENGES', 'FUNNY', 'POPULAR FAMILY VLOGGERS', 'TOP FAMILY VLOGGERS']",8,"['Lifestyle_(sociology)', 'Entertainment']",2,US,N/A,2016-11-02T17:26:48Z,"[{'classification_label': 'suitable', 'channelId': 'UC66qTRH20AvahadBgw5YYyQ', 'id': 'CLJylgISv7c', 'publishedAt': '2018-04-14T18:09:23.000Z', 'madeForKids': True}]",0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
UC_w1BVttp1X2wDJsm-xbnCA,suitable,473,FALSE,2700000,1017414595,"Um dos melhores desenhos animados do mundo, agora no Brasil! Venha assistir Oddbods em português, exclusivamente no Oddbods Brasil! Vídeos engraçados, três vezes por semana, para todas as idades.",167,"['Oddbods Brasil', 'Oddbods em português', 'Oddbods português', 'Desenho', 'Desenho Animado', 'Oddbods', 'Desenho Animado Infantil', 'Desenho Original', 'Original', 'Cartoon', 'Cartoon infantil', 'Desenho Para Crianças', 'Desenho Engraçado', 'Oddbods episódios', 'Episódios', 'episódio', 'oddbods show', 'Oddbods engraçado', 'Oddbods comédia', 'Cartoon Oddboods', 'Desenho Oddbods', 'Animação', 'oddbods new', '#oddbods', '#cartoons', '#cartoonsforkids', '#cartoonforkids', 'oddbods novo', 'desenhos animados 2020', 'Comédia', 'assista animação', 'Pegadinhas', 'farras', 'piadas', 'brincadeiras']",35,"['Entertainment', 'Television_program', 'Film']",3,BR,TRUE,2017-07-20T10:49:20Z,"[{'classification_label': 'suitable', 'channelId': 'UC_w1BVttp1X2wDJsm-xbnCA', 'id': 'XzHWypgd7RY', 'publishedAt': '2017-07-26T14:07:55.000Z', 'madeForKids': True}]",0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
UC6nlVQNUBIOHpRG-WJwDrsA,suitable,970,FALSE,612000,208443439,"Magic~Pang!!

Hello, Welcome to MagicPang Channel!
This Channel is Learn Colors, Learn Numbers, Learn Alphabet, Learn Shapes, Learn etc... 
Making Learning Videos for kids!
And Sometime Magic Show~!

Thank you for watching MagicPang Channel~♥",206,"['MagicPang', '매직팡', 'kids coloring']",3,"['Hobby', 'Lifestyle_(sociology)']",2,KR,TRUE,2016-12-07T12:10:26Z,"[{'classification_label': 'suitable', 'channelId': 'UC6nlVQNUBIOHpRG-WJwDrsA', 'id': 'wgYxcneCWso', 'publishedAt': '2018-03-27T17:06:59.000Z', 'madeForKids': True}]",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
UCyPz82J9A8xU5L6lHyLVHpw,suitable,235,FALSE,4110000,1661456540,"Welcome to KAYCEE & RACHEL'S Family Channel!!  We will be uploading lots of videos here like vacation vlogs, DIY, challenges, birthdays, etc! So, don't forget to SUBSCRIBE, hit the LIKE button, SHARE our videos and click the BELL to get notified everytime we upload new videos!! 

Please LIKE our FACEBOOK PAGE!! You can talk to us there! 

This channel is managed by parents!

Do you miss our old videos?! We just launched a new channel for our old videos, KAYCEE & RACHEL OLD VIDEOS! 

CHANNEL Links are posted below!",423,"['challenges', 'makeover', 'comedy', 'comedy skits', 'slime', 'DIY', 'kaycee & rachel', 'kaycee and rachel', 'kaycee & rachel in wonderland', 'kaycee family', 'wonderland family']",11,"['Entertainment', 'Hobby', 'Lifestyle_(sociology)']",3,PH,N/A,2018-03-06T09:25:22Z,"[{'classification_label': 'suitable', 'channelId': 'UCyPz82J9A8xU5L6lHyLVHpw', 'id': 'Kjyhk3tuapU', 'publishedAt': '2018-07-06T02:12:15.000Z', 'madeForKids': True}]",0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
UCDlMf3zbdoWYzTwQsaD0fRA,suitable,3063,FALSE,3900000,3010016407,"My name is Andy Schrock and here you'll find skate videos, family & lifestyle stuff, hi-jinx, and whatever randomness that I think is worth posting.

For Business please email schrockandy@gmail.com",167,"['Andrew', 'Andy', 'Schrock', 'skateboarding', 'comedy', 'skits', 'music', 'writing', 'author', 'funny', 'hilarious', 'AndrewSchrock']",12,"['Lifestyle_(sociology)', 'Hobby']",2,N/A,N/A,2007-06-12T05:14:31Z,"[{'classification_label': 'suitable', 'channelId': 'UCDlMf3zbdoWYzTwQsaD0fRA', 'id': '5kBqpdmasoA', 'publishedAt': '2018-09-04T20:00:02.000Z', 'madeForKids': True}]",0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
UCpYye8D5fFMUPf9nSfgd4bA,suitable,1545,FALSE,23600000,17815037642,"At BabyBus, our goal is to make learning a fun experience for kids aged 2 - 5 by creating classic nursery rhymes, kids songs and stories with 2D & 3D animations. Children get to learn good habits, safety knowledge, letters, colors, numbers and more by singing and dancing with our characters! Enjoy watching our videos!

BabyBus helps children to:
★ Think Independently
★ Build Self-Confidence
★ Respect Others
★ Explore the World

Contact us:
E-mail: en@babybus.com

",389,"['babybus', 'baby bus', 'nursery rhymes', 'kids songs', 'education', 'panda', 'baby panda', 'baby songs', 'little panda', 'panda cartoon', 'baby rhymes', 'english songs', 'for kids', 'children songs', 'kindergarten songs', 'toddler songs', 'children learning', 'sing-along', 'kids videos', 'videos for babies', 'songs for babies', 'babies songs', 'babies videos', 'childrens story']",24,"['Music', 'Entertainment', 'Film']",3,US,TRUE,2016-07-15T02:38:42Z,"[{'classification_label': 'suitable', 'channelId': 'UCpYye8D5fFMUPf9nSfgd4bA', 'id': 'Hx9h-q_r43k', 'publishedAt': '2018-01-12T00:00:00.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCpYye8D5fFMUPf9nSfgd4bA', 'id': 'hmm_ANty9TQ', 'publishedAt': '2017-11-17T10:00:02.000Z', 'madeForKids': True}]",0,2,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
UC_NQM41t_vKHOXjjglGUKaw,suitable,8,FALSE,1000000,372413389,"Hello!

My name is Tamsin and I am the creator of ""Natural English"".

I am an English teacher and my aim is to provide original songs, poems and lessons to help children learn English in a fun way.  

All of the songs and poems are written and sung by me.

Thank you for watching! 

Best wishes,

Tamsin


",238,"['Natural', 'English', 'Channel', 'Education', 'Learn', 'Teach', 'Lessons', 'Free']",8,"['Lifestyle_(sociology)', 'Music']",2,GB,N/A,2012-06-05T09:50:24Z,"[{'classification_label': 'suitable', 'channelId': 'UC_NQM41t_vKHOXjjglGUKaw', 'id': 'AR03AyaJiqM', 'publishedAt': '2013-11-06T14:20:15.000Z', 'madeForKids': True}]",0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
UCSNgN8kLQ9Tj93Q4OZzQfMA,suitable,1032,TRUE,N/A,371092726,"Hello..
Welcome to my babilik Channel Collector all about kid-friendly videos for toddlers, babies, infants and pre-school children. This ToyChannel is more than just Unboxing. I review playsets from DisneyToys to PixarCars including Tickety Toc Nickelodeon PeppaPig Pocoyo Bubble Guppies!!! I love Play Doh, DisneyFrozen, DisneyPrincess, DisneyCars, DisneypPlanes, GlitterGlider dolls, MagiClip dolls, Shopkins, Cookie Monster, Sesame Street, SpongeBob Learn ABC, Color-Changers Cars, Color-Changing dolls, learning colors,colors learn,colours learn,Play Doh, Surprise Eggs, Kinder Eggs, Play-Doh, Hello Kitty ハローキティ, Sofia the First, Tom And Jerry, Frozen, Batman, BARBIE バービー, Magic-Clip dolls.",609,"['finger family', 'kids songs', 'nursery rhymes', 'colors learn', 'learning colors for kids', 'super heroes', 'bottles colors learn', 'bottles', 'bad baby', 'bad baby crying', 'bad baby colors learn', 'bad baby finger family', 'masha', 'spiderman', 'hulk', 'ice cream', 'balloon', 'kids', 'toys', 'lollipop', 'injection colors learn', 'preschool', 'learning', 'colors']",24,['Music'],1,N/A,N/A,2016-12-19T14:50:35Z,"[{'classification_label': 'suitable', 'channelId': 'UCSNgN8kLQ9Tj93Q4OZzQfMA', 'id': 'vZpbApjC4Eo', 'publishedAt': '2017-01-11T08:05:56.000Z', 'madeForKids': True}]",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
UCrqibU7I1_b1M06OLieE-Rw,suitable,504,TRUE,N/A,1923547849,"This channel is about Cars and Superheroes: School Bus, Spiderman, Hulk, Monster Truck and another heroes and cars.
A lot of funny gameplay videos: Superheroes, Challenges and Parkours. Spiderman adventures and many many more.

Here you can find funny Cars and Vehicles and others.    

Please, to Subscribe to my channel Cars 4 Cars!

Thank you =)",286,"['cars4cars', 'gameplay', 'challenge', 'games']",4,"['Action-adventure_game', 'Music', 'Entertainment']",3,US,N/A,2016-04-25T10:38:34Z,"[{'classification_label': 'suitable', 'channelId': 'UCrqibU7I1_b1M06OLieE-Rw', 'id': 'pSZ-2cTrPNQ', 'publishedAt': '2017-05-22T22:39:56.000Z', 'madeForKids': True}]",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
UC2TndVNTUc15LFYtWU5Cgbg,suitable,1929,FALSE,235000,103982253,"Bonjour tout le monde :) 

J'ai voulu faire cette chaîne pour partager avec vous tout ce que j'aime et que l'on puisse rire ensemble et papoter (ma grande passion après les films, la lecture, l'Histoire ... et les jeux vidéos :p).
En gros ma chaîne est aussi variée que mes goûts xD
J'espère que tout cela vous plaira et je vous fait de gros bisous à tous !

Pour me contacter, vous avez le choix: 

Mail Pro (uniquement ! ) : tiboumailpro@gmail.com

Mail pour papoter : tiboudouboudou@yahoo.fr
Instagram : https://instagram.com/tiboudouboudou/
Twitter : https://twitter.com/Tiboudouboudou

Boîte Postale si vous souhaitez m'écrire (ouverture des courriers en direct sur Twitch le dimanche) : 

TIBOUDOUBOUDOU
BP 20080
38001 GRENOBLE CEDEX 1

J'ai également donc une chaîne Twitch : https://www.twitch.tv/tiboudouboudou
Et une chaîne secondaire ou je met les rediff de mes streams: https://www.youtube.com/channel/UCT26afx7_Az_mgYz5RT_8nQ

Vous ne pouvez pas dire que tout n'est pas noté hein :p
",836,"['tiboudouboudou', 'amour sucré', 'disney', 'pokemon', 'sims 4', ""le secret d'henri"", 'doki doki', 'eldarya', 'undertale', 'life is strange', 'campus life', 'ephemeral', 'campus life', 'detroit become human', 'idolls']",15,"['Lifestyle_(sociology)', 'Video_game_culture']",2,FR,FALSE,2007-12-17T21:25:47Z,"[{'classification_label': 'suitable', 'channelId': 'UC2TndVNTUc15LFYtWU5Cgbg', 'id': 'V-Zal7zU_JE', 'publishedAt': '2016-01-03T09:00:01.000Z', 'madeForKids': False}]",0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
UCH8YVMiSz89yFnDhKC-fByQ,suitable,355,FALSE,84200,20098107,"Me llamo Paula y tengo 12 años. Hago vídeos de Roblox y hago directos con mis SUBS. Me encanta BLOXBURG!. Si quieres jugar conmigo, únete!
",114,"['paula p', 'paula p gamer', 'roblox', 'paulap gamer', 'roblox en español', 'welcome to bloxburg', 'bloxburg house', 'como jugar a bloxburg', 'tutoriales bloxburg', 'bloxburg', 'casa de bloxburg', 'paula p roblox', 'bloxburg español', 'roblox bloxburg', 'como construir en bloxburg', 'paula p juegos', 'paula p juegos', 'paula p', 'paula p juegos bloxburg', 'paula p juegos', 'paula gamer', 'paula p roblox', 'videos de roblox']",23,"['Simulation_video_game', 'Action_game', 'Role-playing_video_game', 'Video_game_culture']",4,ES,FALSE,2015-11-01T17:24:23Z,"[{'classification_label': 'suitable', 'channelId': 'UCH8YVMiSz89yFnDhKC-fByQ', 'id': 'r2VqDjmwIKI', 'publishedAt': '2018-01-07T10:27:01.000Z', 'madeForKids': False}]",0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
UCCXx3XcQMzeHK8QK_mMbwhw,suitable,310,FALSE,401,78696,"Hey everyone I’m Katelyn, I’m 14 years old and Im from Ireland 💕I love to film and create YouTube videos for my channel for ye to enjoy, recently iv changed my channel topic from what it use to be (Slime, squishys e.t.c) as I lost interest 😬 to more older videos and topics I’m interested in like makeup, hauls & vlogs💕 I hope ye like the new types of videos and if not my old slime, squishy videos are still up on my channel !! I always love new suggestions, so if you have any please comment it on my most recent video...my goal is to reach 500 subs by Summer ☀️ and if we reach it I’ll do a giveaway 🤗 so go one over and subscribe ❤️and while your at that I guess ye might like to turn on my notification so you don’t miss any new videos 🙂 🛎 I hope ye will enjoy my videos and If u do don’t forget to come comment💕  see ye soon 😌

Bye bye 👋 
Katelyn (Katie daily )😜",687,N/A,N/A,"['Lifestyle_(sociology)', 'Hobby']",2,IE,N/A,2015-01-25T20:21:02Z,"[{'classification_label': 'suitable', 'channelId': 'UCCXx3XcQMzeHK8QK_mMbwhw', 'id': 'hePrLxUl6WU', 'publishedAt': '2018-01-14T10:15:47.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCCXx3XcQMzeHK8QK_mMbwhw', 'id': 'ENgpZlZzG2M', 'publishedAt': '2018-03-13T19:31:48.000Z', 'madeForKids': False}]",0,2,1,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
UCdIdODXT0pF69ZetPFcvIVw,suitable,2990,FALSE,35100,20354982,"This channel is for All Ages with lodes of awesome, cool, funny and exciting things for everyone to enjoy!!! We also posts stuff made by us and other people, and other people also upload their PAW-some stuff to this channel!",185,N/A,N/A,"['Pop_music', 'Hip_hop_music', 'Music']",3,US,N/A,2015-05-17T04:52:47Z,"[{'classification_label': 'suitable', 'channelId': 'UCdIdODXT0pF69ZetPFcvIVw', 'id': 'JtaOg2f18cw', 'publishedAt': '2018-06-16T17:41:01.000Z', 'madeForKids': True}]",0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
UCxUZwdsqshu2iLQwdEE6e7Q,suitable,2107,FALSE,1980000,1515430353,꼬마버스 타요의 공식채널에 오신것을 환영합니다! 부릉부릉~ 뛰뛰 빵빵! 오늘도 도시를 신나게 달리며 사람들을 도와주는 타요를 함께 만나보세요!,63,"['꼬마버스타요', '꼬마버스', '타요', '타요3기', '타요2기', '타요1기', '천하장사중장비', '중장비', '용감한구조대', '구조대', '무료보기']",11,"['Film', 'Music', 'Entertainment']",3,KR,TRUE,2016-05-30T05:56:10Z,"[{'classification_label': 'suitable', 'channelId': 'UCxUZwdsqshu2iLQwdEE6e7Q', 'id': 'GQJprGlssRg', 'publishedAt': '2017-06-03T08:00:00.000Z', 'madeForKids': True}]",0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
