id,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surpise,Trust
UCTph5drG1otLxUd1Uf8wlWw,0,0,0,0,0,0,0,0
UCecCngpPbJJZkK_b2RvSb-Q,0,1,0,0,1,0,0,0
UCP3bceupheuBgoOAsBmVCoQ,0,0,0,0,0,0,0,0
UCAkOQ5XDjqqmw7ijhEmhAgw,0,0,0,0,0,0,0,0
UCvlgKYQD9vmw8eWsTra7hOg,0,0,0,0,0,0,0,0
UCRiFIIjaK51I8xnxAkiBwfw,0,0,0,0,0,0,0,0
UCgzubI5O6MqKaVwYmpr5xdg,0,1,0,0,1,0,0,1
UCifWNRrXHbRYdgYYiqE9OyQ,0,0,0,0,0,0,0,0
UCj5Bz88QrJuOF5FcaxZ-0sQ,0,1,0,0,1,0,1,1
UC3InsF0nskaGxzzAIUDYbeA,0,0,0,0,0,0,0,0
UCgxHQ2vnyeqLCeNFUaks-UQ,0,0,0,0,0,0,0,0
UCTMJsJymzODHhoDeX7Z8u_Q,0,0,0,0,0,0,0,0
UCDQRuEmhDZKVV3T6-F3qhtA,0,0,0,0,0,0,0,0
UCdPG86Ahrf9A8YzBnFDAaEg,0,1,0,0,1,0,1,0
UCL_DNWIN-USXGVXPfmQLy2Q,1,0,0,0,1,0,1,1
UChRZS2yZ2TDEO13e3g4zHTQ,0,1,0,0,0,0,0,0
UCIe7rn_yIz7MGPEw7-EgaGQ,0,0,0,0,1,0,0,0
UCXBdYsnY6r76KaLFAyAujPg,0,1,0,0,1,0,0,0
UCvkvmLBdHodQ-a-6LeYFP0Q,0,0,0,0,0,0,0,0
UCu9MYfF0vosVcK38oNnnJxw,0,1,0,0,1,0,0,1
UCiSRILqVmWbYfxgT3YNIRww,0,1,0,0,1,0,0,1
UCSOkAH44edMHK1vodvve1DQ,0,0,0,0,0,0,0,0
UC_W0_Nv-3rxpWVvosddhrPw,0,0,0,0,1,0,0,0
UCmKxNGiiThXjwTAEIcsGRiQ,0,0,0,0,0,0,0,0
UC9WQwO95f6Cjr8St2tk_k9A,0,0,0,0,1,0,0,0
UC9WUMVR1jsan7IleT_bolsQ,0,1,0,0,1,0,0,1
UCdt_8VcD1Z_voDpdt1KPmBw,0,1,0,0,1,0,1,0
UCZb6NHiHNZZ0jeKDLqwm3DQ,0,1,0,0,1,0,0,1
UCBNXKrniCm4Qd9v5tTzY-aA,0,0,0,0,0,0,0,0
UCLxYJp3AlK5SD-W4lemR34A,0,0,0,0,0,0,0,0
UCV6P5rRVmiTL637byUZBTrQ,0,0,0,0,1,0,0,1
UCatemi6diUTXvO3zJhXk4qQ,0,1,0,0,1,0,0,0
UCxU7xOzM-iMfVnl0YNDOijg,0,1,0,0,1,0,0,1
UCtxLiGnI9Fs_74sW7gCTV7A,0,1,0,0,1,0,0,1
UC1uG6YE9N_4KS7EgxK65aSQ,0,1,0,0,0,0,0,0
UCGfbWCJjPwcAlBNkHT3gQ6w,0,0,0,0,0,0,0,0
UCPwQ8Yo90_ruIFPF3fLKwWA,0,0,0,0,1,0,0,0
UCN8S4CqMRy6tVKVXvs7Bzeg,0,1,0,0,1,0,1,1
UCvwdsAKQa8M-qnlA5qxJZGQ,0,0,0,0,1,0,1,1
UCJfhadGkdzeurRe-4cRcGPw,0,1,0,0,1,0,0,1
UC8NVCDv3NZhNtkOtJvWpoGQ,0,0,0,0,1,0,0,1
UCdDQfAINCml32sVCyp1B92Q,0,0,0,0,0,0,0,0
UCE76CBkDX591pxzps6bySOw,0,1,0,0,1,0,0,1
UCCKl-Kp_1pCyrdGaArNMx8A,0,0,0,0,0,0,0,0
UCByBXiL8TC7atFvIuNC95Hg,0,1,0,0,1,0,0,0
UC8JT4z4HMQt4ECORT6AxUlQ,0,1,0,0,0,0,0,1
UCtlth0w7_mYqpHPViMhQ99Q,0,1,0,0,1,0,0,1
UCDLHh9rTYYJZzoYA1vaNN2w,0,0,0,0,0,0,0,0
UCAOtE1V7Ots4DjM8JLlrYgg,0,1,0,0,1,0,0,0
UCey_5HjnJ1EYI7k-_bjVFTg,0,0,0,0,1,0,0,0
UC66qTRH20AvahadBgw5YYyQ,0,1,0,0,1,0,0,1
UC_w1BVttp1X2wDJsm-xbnCA,0,0,0,0,0,0,0,0
UC6nlVQNUBIOHpRG-WJwDrsA,0,0,0,0,1,0,0,0
UCyPz82J9A8xU5L6lHyLVHpw,0,1,0,0,0,0,0,1
UCDlMf3zbdoWYzTwQsaD0fRA,0,0,0,0,0,0,0,1
UCpYye8D5fFMUPf9nSfgd4bA,0,0,0,0,1,0,1,1
UC_NQM41t_vKHOXjjglGUKaw,0,0,0,0,0,0,0,0
UCSNgN8kLQ9Tj93Q4OZzQfMA,0,0,0,0,1,0,1,1
UCrqibU7I1_b1M06OLieE-Rw,0,1,0,0,1,0,0,0
UC2TndVNTUc15LFYtWU5Cgbg,0,0,0,0,1,1,0,0
UCH8YVMiSz89yFnDhKC-fByQ,0,0,0,0,1,0,0,0
UCCXx3XcQMzeHK8QK_mMbwhw,0,0,0,0,1,0,0,1
UCdIdODXT0pF69ZetPFcvIVw,0,0,0,0,1,0,1,0
UCx0eQsDrjn-EXMWeusTh2cQ,0,1,0,0,1,0,0,1
UCxUZwdsqshu2iLQwdEE6e7Q,0,0,0,0,0,0,0,1
UCanlycN4wHIIb2f1G9cMzTw,0,1,0,0,0,0,0,1
UCcOj1rEHLhu3QDHP_gGgVkg,0,0,0,0,1,0,0,0
UCPC55dCdzIjNJd421LbK3uw,0,1,0,0,1,0,1,1
UCyf6g7DAPhMmrdHvU-JhPAQ,0,0,0,0,0,0,0,0
UCquMFVZvpf8eczgNSnCgYlw,0,0,0,0,1,0,0,1
UC2jbl74JBq11F3F6JVDjVoA,0,0,0,0,0,0,0,0
UCfYbdAudQpibCmMkJhPpOJg,0,1,0,0,0,0,0,0
UCpf1jZWZFaN8IbvSYj6V4xg,0,0,0,0,0,0,0,0
UCQemutUrc8R-t0YxFqynZrQ,0,0,0,0,1,0,0,1
UCCFvB7uMIGYE9zOPim66cSw,0,0,0,0,1,0,0,1
UCRqYmG1fVurWEsZ2nUqX3Bw,1,1,0,1,1,1,1,1
UCAapLx9Jr4aClLgkrFRTZAQ,0,1,0,0,1,0,0,1
UCCLP0sZ8fmtoc3y1__5P3JQ,0,0,0,0,0,0,0,0
UCbCmjCuTUZos6Inko4u57UQ,0,0,0,0,1,0,0,1
UCsDAemirN7qaUriaXzsFaHA,0,1,0,0,1,0,1,0
UCiE7Gx_LqbINklSQlmoJXSA,0,0,0,0,0,0,0,0
UCMt00ffUeZE9wIFygQwyDQg,0,1,0,0,1,0,0,0
UCOhb9t1loqbrnbx0anRA1nw,0,1,0,0,1,0,1,1
UCgNQQHp2mmKK3M778TGNV1w,0,0,0,0,0,0,0,0
UC7oIi5c0fObl2xZmtH1HTHg,0,1,0,0,1,0,1,0
UCp2HlZ2hc50Gla0G_1H90cQ,0,0,0,0,0,0,0,0
UCX7CYiI89e6wBnwytOx8A-Q,0,0,0,0,0,0,0,0
UCK2jX2R0GY3WjYhyM--Bomg,0,1,0,0,1,0,0,1
UC4dZWADIQHl5bTvYCmTBAxA,0,1,0,0,1,0,0,0
UCWlK0s4T4gyLavYiQTpSzKQ,0,0,0,0,0,0,0,0
UCS4tpACBbG6OPGdOpQdtMxA,0,1,0,0,1,0,0,1
UCiEWCGtcxlJsoHb1txitlWA,0,0,0,0,0,0,0,0
UCnC5FEYCvpN_Tq2eOpyg9pw,0,0,0,0,0,0,0,0
UCcdwLMPsaU2ezNSJU1nFoBQ,0,1,1,1,1,0,0,1
UCKHs0lhebTncn59ObjQGQSg,0,1,0,0,1,0,0,1
UCr7Bcu_X0cOwNfNM6ePYBXA,0,0,0,0,0,0,0,0
UCvC40mkvdkHYoU5m525pkdw,0,1,0,0,1,0,0,0
UCrzitFXURV4FL228cKFsoLA,0,0,0,0,0,0,0,0
UCyWohiN11XCSHRS7ItrcKwg,0,0,0,0,0,0,0,0
UCFZpNUZ_mA57P26Kl5GR3Rg,0,0,0,0,0,0,0,0
UCS9swtRyPN2aK4WPSk_tdrg,0,0,0,0,1,0,0,0
UCI3uC73n0pqSNIayaIj9p6g,0,0,0,0,0,0,0,0
UCqXIVeWC-QLBmCkCux4Z8nA,0,0,0,0,0,0,0,0
UCrSondWz4M2c3sJ-ylu5IxA,0,0,0,0,0,0,0,0
UCRzOK_1QBC9SSQoJ4NjA8Xg,1,0,0,0,1,0,0,1
UCvP171Fl9Z69Oj5kMPWJWOw,0,0,0,0,0,0,0,0
UC5mMf2NE17_MiTL94ihRN2w,0,1,0,0,1,0,1,1
UCfZTEk_8x8xzjklURE1EAmw,0,0,0,0,0,0,0,0
UC_W--p8UJ83-Dt39VfwHqUQ,0,0,0,0,0,0,0,0
UCSwuLbQ41gV-eTLkmChGgqg,0,0,0,0,0,0,0,0
UCtVmCA5qjxCiktUd3dZu5hg,0,0,0,0,0,0,0,0
UCzSSoloGEz10HALUAbYhngQ,0,0,0,0,1,0,1,1
UCS3VJQpFmLbBd5qsWci9KPA,0,0,0,0,0,0,0,0
UCsaOzYsyshyrYL4SHCTI8xw,0,1,0,0,1,0,0,0
UCqAEJk3ODx4X5GhcI7__06Q,0,0,0,0,0,0,0,0
UC500_29hTGKAj6GBmSoMiBw,0,0,0,0,1,0,1,1
UC1vmrEuIxO2Fv7VuTO4sRMA,0,0,0,0,0,0,0,0
UCm43o9t_e_YWYt7Kg0U_Ztg,0,0,0,0,0,0,0,0
UCfhDLKv3kZpGfgq-Na7gSag,0,1,0,0,1,0,0,0
UCBKLLUSOrnsb-wiSZH1jCtg,1,0,0,0,0,0,0,1
UC2BIcp1MW-akruYSv7bMGGQ,0,0,0,0,0,0,0,0
UCxz-1IROo6QyjY8fheIA9AQ,0,0,0,0,0,0,0,0
UCvq0BbsWrF0OP4q_q2X1M3w,0,1,0,0,1,0,0,0
UCwAQ92vsxyjuJbiY86yQG0Q,0,0,0,0,0,0,0,0
UCiirnBlVYod4MvLFgy4FELA,0,0,0,0,1,0,0,0
UCH5j3YFiiY9Am6ZfYLAUdHA,0,0,0,0,0,0,0,0
UCpnDeduW4x-ww_UOaUAH6WQ,0,0,0,0,1,0,0,1
UCQ2WjcRRelz7iLn9s0igjww,0,0,0,0,1,0,0,1
UCzLnRpsdIXKwpS79HhqZuCA,0,1,0,0,1,0,0,1
UCwvMBIL5Q0LhRTd9HC6tbgw,0,1,0,0,1,0,0,1
UCN106RQxroojNzkEMuRC0BA,0,1,0,0,1,0,0,0
UCLUEktLBavTJM6QEsCQm3MQ,0,0,0,0,1,0,0,1
UCcGhP8pDjqIBJvpCZpz54ig,0,0,0,0,0,0,0,0
UCvlE5gTbOvjiolFlEm-c_Ow,0,0,0,0,0,0,0,0
UCmNshpkVaqUt-Qmo2d0h0Qw,0,1,0,0,1,0,0,0
UCYJZ1mbTI0imJqexFk7EwUA,0,1,0,0,1,0,0,1
UCCp0ULwyMngrYALdNXpYKmQ,0,0,0,0,0,0,0,0
UCES9EqBs_G5cF-ZwAbfj2Mw,0,0,0,0,0,0,0,0
UCuWbqDI1CbUKp8myXh71jrw,0,0,0,0,0,0,0,0
UC_JIOktBLfTHoWzi9R9bgrg,0,1,0,0,1,0,0,1
UCsORqCTn-6JHnAxoaxI9bcw,0,0,0,0,1,0,1,1
UCHtZ2_7hd1zy9aCqrrcaqcQ,0,0,0,0,0,0,0,0
UCd2rTHJH5AsOzLTpHkP99kg,0,1,0,0,1,0,1,1
UCofORWTh9OYkrls8ruk2e0g,0,0,0,0,0,0,0,0
UCsIoBmCIpp62ikGuXA_4SoQ,0,0,0,0,0,0,0,0
UCI9Mjb1djoXoGt1X1GjAjEQ,0,1,0,0,1,0,1,1
UCIDib6YIUc4Jx34YL3QDZHA,0,0,0,0,0,0,0,0
UCVNrpO7KiVMdwOdFZwLkWRA,0,1,0,0,1,0,1,1
UCqjaTPCl-Ljsiz4kkiuo6RQ,0,0,0,0,1,0,0,1
UCxgshx_A4p-uraUwDN-ohgg,0,0,0,0,0,0,0,0
UCRP4LUxsY0ukF1KAFovNLmg,0,0,0,0,0,0,0,0
UCJ3QdAJS0e6_f9Bdj_rbB5g,0,0,0,0,1,0,0,1
UCKVXtVmnVNcgttb6Bz66H-w,0,1,0,0,1,0,0,0
UCwo9EudhZHe7Ru4D9GgcmCA,0,0,0,0,0,0,0,0
UCQe2Y7V-C9bNMAcCJCBvzQQ,0,0,0,0,0,0,0,0
UCFPeS5IEyYAHyAUPxLcw1yg,0,0,0,1,1,0,0,1
UCcUYGJmWfnkIyE36wss_nAw,0,0,0,0,0,0,1,0
UC7b4nlTqLVbuyC2Jjw0LqnQ,0,1,0,0,1,0,0,0
UCGNU0M38aTwA1QV6mECn5OA,0,0,0,0,1,0,0,1
UCVJ2GFJzJgwyN7eWWWSpcHA,0,0,0,0,0,0,0,0
UCChgz-3siL4W3V9FW2sWEHQ,0,0,0,0,0,0,0,0
UCv9cFczm2s-AtARtwJiLhVw,0,0,0,0,0,0,0,0
UCNCcCPWqkXntAspdI913Y4w,0,0,0,0,0,0,0,0
UCAjpFyA7FCRoGOuj5i4kq9g,0,1,0,0,0,0,0,0
UCGlG8pRVaWZmNCoqWS9qbNw,0,0,0,0,0,0,0,0
UCSt55-pDm3CPD8hXhXRNdmA,0,0,0,0,0,0,0,0
UCq19CAtpAT9LfVqLUQi11hA,0,0,0,0,0,0,0,0
UCft4i6nPp3srzTAy8w1hSbQ,0,0,0,0,0,0,0,0
UCP8BV2rMZwr6YtKYTsLaH8w,0,0,0,0,0,0,0,0
UCnV0EMlMgCW2F8jZF6MLYKw,0,0,0,0,0,0,0,0
UCu-I_FN07kcDjSIlo5s-OUw,0,0,0,0,1,0,1,1
UC39Vjs-cQ6JnDKMwJ0cyJ6Q,0,1,0,0,1,0,0,1
UCui2OwlMBfTW2RWOGDCdI6w,0,1,0,0,1,0,1,0
UC5Y7sNRTgY78NI_E2lsJ64w,1,1,0,0,0,0,1,0
UCT80pRmuw_PIw_5HrqL9HPQ,0,0,0,0,0,0,0,0
UC1Kr3zq4xr5eIUFu3Gar8EQ,0,1,0,0,0,0,0,0
UCYJ_aFS9KwUE-2EKGB0IJsQ,0,1,0,0,1,0,1,1
UC1HMqw-2O2NnmK0Z5-8IzPw,0,0,0,0,0,0,0,0
UC23az39QBZZn2rt2Kch0OhA,0,1,0,0,1,0,0,1
UCooWvuL-d5lL4KhQvyLSlDw,0,0,0,0,1,0,0,1
UC7VKNKUyBasHxHSnxcG249w,0,0,0,0,0,0,0,0
UC40xkOfqcILW34IlfyGLMCQ,0,0,0,0,1,0,0,0
UCVc_oqdgoVCNh4gpN-dEshQ,0,1,0,0,1,0,0,0
UC5ql99d3dDMuRQDJkZHUNaA,0,1,0,0,1,0,0,1
UCunkR_ekffRWZppVa1E6tIA,0,0,0,0,0,0,0,0
UCKNxe9-HQRngiQ0DOXVdzIg,0,0,0,0,1,0,1,0
UCSK2RFSWBUZ5aCz27jcg0Dg,0,0,0,0,0,0,0,0
UCmraZwWAlMHxyR5nVjWzRPQ,0,0,0,0,0,0,0,0
UC03GdYOZbnLQAPDXmjc6W9g,0,0,0,0,1,0,0,0
UCNz1NDkML_9CITkgAZap_EQ,0,0,0,0,0,0,0,0
UC49lY9F3iV3m2pe1xVaxfwg,0,0,0,0,1,0,0,1
UCcy8AQ6QZRuoHxR7c5ZVHMA,0,0,0,0,0,0,0,0
UCuxe7OCum_5OGfG8A5GOgFQ,0,0,0,0,0,0,0,0
UCxLOTgnqpSqQp_kMPlb7PWw,0,0,0,0,1,0,0,0
UCCXyLN2CaDUyuEulSCvqb2w,0,1,0,0,1,0,0,1
UC5hY3L7-g2rrX1Lh8lghNKA,0,0,0,0,1,0,0,0
UC25Vv5QnoLGF-LH__bHvYAg,0,1,0,0,0,0,0,1
UCeib2to0A3t7fe1rjNUZ2VA,0,0,0,0,0,0,0,1
UC-Gk_QcTbNd8XFNJJIvN_HA,0,0,0,0,1,0,0,0
UCcML_Jc32zi_QHWN2Ou5sAw,0,1,0,0,1,0,0,1
UCayRpbmAiiuU50OpDPVSjwA,0,0,0,0,0,0,0,0
UCinWuQYlQ71IM6mjxvjYowA,0,0,0,0,1,0,0,0
UC6LKuH7RPkvRmzS9-8URtqA,0,0,0,0,1,0,0,1
UCuW8NszZfAwPm5_qPJ1m9Hg,0,1,0,0,1,0,1,0
UCJREs4tLUt41Cb8Y6Yz0Q9A,0,0,0,0,0,0,0,1
UCvxzTKmHYIvGJMHXCkOQSoA,0,0,0,0,0,0,0,0
UC6Bc7FI-EwV21Z0eWAn8CLw,0,0,0,0,0,0,0,0
UCzjKFGxAQKNsydtyJMRLeEA,0,0,0,0,0,0,0,0
UCo82xGxmrhvJJcu6clXd2RQ,0,0,0,0,1,0,0,1
UChqgQO1KT8pNKbxFkIm65vA,0,1,0,0,1,0,1,1
UCW-nTiduQso39qU-nwRLFnw,0,0,0,0,0,0,0,0
UCeyYwRwsnlJqjEk9r0zN-Tg,0,1,0,0,1,0,1,1
UCt7x-R__qoamGgpoACGbMRA,0,1,0,0,1,0,0,1
UClgSs8tiO7xFDoHfOyjYfBQ,0,1,0,0,1,0,0,1
UCdyPIHVssA27_6C4ONHerdA,0,0,0,0,1,0,0,0
UCc-2P5tCezbxegb7gxp6EXg,0,1,0,0,0,0,0,1
UCz9jiBFADtVsjQj6uw5View,0,1,0,0,1,0,1,0
UCnspcLs2srRSiSN9QbQyzgA,0,1,0,0,1,0,0,1
UCQphRgAhj5UxktrQNP3WF5g,0,0,0,0,0,0,0,0
UCqjs1q8AgAVNiXMeSUTgRdw,0,0,0,0,1,0,1,1
UClrspzn-LEl1IS7PP6J2Dyw,0,1,0,0,0,0,0,1
UCQ0y1zqDwr7c-4_0Sn3OiNg,0,0,0,0,1,0,1,0
UCOHrblE5RytYqNt93C-6xlw,0,1,1,0,1,0,1,1
UCaFLF1d0KWvzXFup7fhSuBQ,0,1,0,0,1,0,0,1
UCX0QUC6ydqtM3yoZ-DCi2dQ,0,0,0,0,1,0,0,0
UC15U8LldHq-u_VtBZ5WD-vA,0,0,0,0,1,0,0,0
UC1r0AHAR1JqhdpnVaxRt2Dw,0,0,0,0,0,0,0,0
UCwW65z28kuEMHWJnYLBumFA,0,0,0,0,1,0,0,0
UCIK7o7f5cxaN2aom3k9549Q,0,0,0,0,0,0,0,0
UCExU0en4fG-zkFnY1nwzVhw,0,0,0,0,1,0,0,1
UC9EINdha57FtqakAxNM2pEg,0,0,0,0,1,0,0,1
UCzYC9ss2P77Ry2LzIDL5Xsw,0,0,0,0,1,0,1,1
UC_Pa9A3YASuRuiXYkdY6cJA,0,0,0,0,0,0,0,0
UC8LDjhMPm6UaeT5B7IHZTIg,0,0,0,0,0,0,0,0
UCnda2vfoiN9UBuzvoMtvg4w,0,0,0,0,1,0,1,1
UCElmdUDpMSEhkzYDBM5D1VQ,0,1,0,0,1,0,0,1
UCZIXEpDUR07NvzHweJKADvQ,0,0,0,0,0,0,0,0
UC8slk_6v-581FuStNtDObcA,0,0,0,0,0,0,0,0
UCR0mY8lqnHQ2jMAiuPz5cuQ,0,0,0,0,0,0,0,0
UCnIup-Jnwr6emLxO8McEhSw,0,0,0,0,0,0,0,0
UCJplp5SjeGSdVdwsfb9Q7lQ,0,0,0,0,0,0,0,1
UCaNWG1vNcB-efbVwP-Ucb7A,0,0,0,0,0,0,0,0
UCRx3mKNUdl8QE06nEug7p6Q,0,1,0,0,1,0,1,1
UCUY6t_N9MyEWu6I0ZXkbtKA,0,0,0,0,1,0,0,0
UCWTUogPOPESVYvncnqp-rMA,0,0,0,0,1,0,0,0
